2015-04-28 16:55:38,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:38,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-5089656375141200535 
2015-04-28 16:55:38,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-5089656375141200535 
2015-04-28 16:55:38,944 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-5089656375141200535 
2015-04-28 16:55:38,945 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:38,945 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-5089656375141200535 
2015-04-28 16:55:38,945 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:40,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:40,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:40,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=6821122074336736 
2015-04-28 16:55:40,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=6821122074336736 
2015-04-28 16:55:40,943 INFO  AServerDummy:105 - hander_doCommit_end,commitID=6821122074336736 
2015-04-28 16:55:40,944 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:40,946 INFO  AServerDummy:105 - hander_doCommit_end,commitID=6821122074336736 
2015-04-28 16:55:40,946 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:42,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:42,925 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:42,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-3526531653422163300 
2015-04-28 16:55:42,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-3526531653422163300 
2015-04-28 16:55:42,944 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-3526531653422163300 
2015-04-28 16:55:42,945 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:42,945 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-3526531653422163300 
2015-04-28 16:55:42,946 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:44,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:44,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-1565757231725703239 
2015-04-28 16:55:44,925 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:44,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-1565757231725703239 
